inc,lunar_probe.Luna.Altitude,lunar_probe.ElapsedDays
1e-05,69.96609935965989,19.59054966865733
1e-05,125.6728349301034,19.63146228369078
1e-05,69.74431816378365,19.67251024666621
1e-05,125.8945062183698,19.71342199240098
1e-05,69.52291216702724,19.75446860301963
1e-05,126.1157769248603,19.79537953963882
1e-05,69.3019589300643,19.83642478169349
1e-05,126.3365704397117,19.87733496552391
1e-05,69.08153342651326,19.91837882618347
1e-05,126.5568126779958,19.9592883095429
1e-05,68.86170808436486,20.00033077772605
1e-05,126.7764320450965,20.04123961000005
1e-05,68.64255282918452,20.08228067746677
1e-05,126.995359402172,20.12318890434472
1e-05,68.4241351190974,20.16422856412464
1e-05,127.2135280321068,20.20513622905855
1e-05,68.20651998096855,20.24617447557466
1e-05,127.430873606756,20.28708161964096
1e-05,67.98977004996232,20.3281184486259
1e-05,127.6473341541632,20.36902511067092
1e-05,67.77394560180937,20.41006051877412
1e-05,127.8628500268155,20.45096673569424
1e-05,67.55910458716062,20.49200072030362
1e-05,128.077363870922,20.5329065275946
1e-05,67.34530266271395,20.57393908646918
1e-05,128.2908205960882,20.61484451803335
1e-05,67.13259322392582,20.6558756494851
1e-05,128.5031673459348,20.69678073782779
1e-05,66.92102743416149,20.73781044045973
1e-05,128.714353469207,20.77871521718407
1e-05,66.7106542545489,20.81974348948643
1e-05,128.9243304916831,20.8606479851951
1e-05,66.50152047167967,20.90167482565448
1e-05,129.1330520887936,20.94257907022256
1e-05,66.29367072579089,20.9836044771364
1e-05,129.3404740578878,21.02450849990419
1e-05,66.08714753688832,21.06553247118427
1e-05,129.5465542918846,21.10643630105187
1e-05,65.88199133240255,21.14745883419528
1e-05,129.7512527529564,21.18836249987362
1e-05,65.67824047149543,21.22938359171894
1e-05,129.9545314453958,21.2702871216643
1e-05,65.4759312728379,21.31130676856628
1e-05,130.1563543908924,21.35221019149685
1e-05,65.2750980359524,21.39322838871885
1e-05,130.3566876008306,21.43413173352747
1e-05,65.07577307098722,21.47514847543061
1e-05,130.5554990502471,21.51605177134115
1e-05,64.87798672139502,21.55706705127159
1e-05,130.752758652146,21.59797032790811
1e-05,64.68176739018122,21.63898413813877
1e-05,130.9484382290891,21.67988742624948
1e-05,64.48714156604228,21.72089975744166
1e-05,131.1425114870415,21.7618030882586
1e-05,64.29413384183567,21.8028139294729
1e-05,131.3349539857995,21.84371733570151
1e-05,64.10276695620587,21.88472667500901
1e-05,131.5257431114321,21.92563019004956
1e-05,63.91306180536981,21.96663801314571
1e-05,131.7148580459648,22.00754167227569
1e-05,63.72503748114787,22.04854796338986
1e-05,131.9022797368175,22.08945180292721
1e-05,63.53871129305321,22.13045654406596
1e-05,132.0879908665365,22.17136060288249
1e-05,63.35409879983035,22.2123637735931
1e-05,132.2719758181454,22.25326809169201
1e-05,63.17121384315533,22.2942696697537
1e-05,132.4542206427975,22.33517428964478
1e-05,62.99006857545942,22.37617425023564
1e-05,132.6347130245895,22.41707921643319
1e-05,62.8106734970936,22.45807753231202
1e-05,132.8134422438397,22.49898289153862
1e-05,62.63303748756084,22.53997953346698
1e-05,132.990399139818,22.58088533443515
1e-05,62.45716784722345,22.62188027079173
1e-05,133.1655760715939,22.66278656450595
1e-05,62.283070335714,22.70377976176314
1e-05,133.3389668774516,22.74468660066123
1e-05,62.11074921546788,22.78567802399994
1e-05,133.5105668337649,22.826585462004
1e-05,61.94020729379031,22.86757507533912
1e-05,133.6803726103333,22.90848316769552
1e-05,61.77144597903043,22.94947093505107
1e-05,133.8483822281391,22.9903797363113
1e-05,61.60446532643277,23.03136562150758
1e-05,134.0145950116826,23.07227518719446
1e-05,61.43926410037989,23.11325915563793
1e-05,134.1790115423935,23.15416953890235
1e-05,61.27583983515206,23.19515155908084
1e-05,134.3416336101418,23.23606281013417
1e-05,61.11418890532786,23.27704285523942
1e-05,134.5024641628063,23.31795501958186
1e-05,60.95430659400586,23.35893306898288
1e-05,134.6615072574893,23.39984618591188
1e-05,60.79618717800236,23.44082222739598
1e-05,134.8187680053077,23.48173632783437
1e-05,60.63982401375506,23.52271036020829
1e-05,134.9742525211282,23.56362546332821
1e-05,60.48520963242026,23.60459749924121
1e-05,135.1279678685846,23.6455136116092
1e-05,60.33233584317304,23.68648367985224
1e-05,135.2799220054947,23.72740079046343
1e-05,60.18119383327303,23.76836893942527
1e-05,135.4301237288055,23.80928701914308
1e-05,60.03177428577919,23.85025331837096
1e-05,135.5785826170859,23.89117231524142
1e-05,59.88406748257376,23.93213685912997
1e-05,135.7253089741412,23.97305669752677
1e-05,59.73806341213617,24.01401960535077
1e-05,135.8703137721227,24.0549401844728
1e-05,59.59375186742159,24.09590160156222
1e-05,136.0136085942127,24.13682279396016
1e-05,59.4511225281376,24.1777828908962
1e-05,136.155205575868,24.2187045445753
1e-05,59.31016502499642,24.25966351533862
1e-05,136.2951173472554,24.30058545444263
1e-05,59.17086898141497,24.34154351251345
1e-05,136.4333569742244,24.38246554182115
1e-05,59.03322404494497,24.42342291655586
1e-05,136.5699379014941,24.46434482505356
1e-05,58.89721988161796,24.50530175502718
1e-05,136.7048738936646,24.54622332225335
1e-05,58.76284615667282,24.58718005162518
1e-05,136.838178977717,24.62810105179233
1e-05,58.63009250951336,24.66905782217509
1e-05,136.9698673866214,24.70997803204591
1e-05,58.49894851120166,24.75093507774
1e-05,137.099953500059,24.79185428132041
1e-05,58.36940363137523,24.83281182402425
1e-05,137.2284517896753,24.87372981791486
1e-05,58.24144720898312,24.91468806353078
1e-05,137.3553767624273,24.95560466040479
1e-05,58.11506843299912,24.99656379618682
1e-05,137.4807429056464,25.03747882749303
1e-05,57.99025634168538,25.07843901972592
1e-05,137.6045646337498,25.11935233784607
1e-05,57.86699983573635,25.1603137331258
1e-05,137.7268562339109,25.20122521005396
1e-05,57.74528770909114,25.24218793466935
1e-05,137.8476318163894,25.28309746340165
1e-05,57.6251086998243,25.32406162534971
1e-05,137.9669052650374,25.36496911612267
1e-05,57.50645154248218,25.40593480730968
1e-05,138.084690189743,25.44684018746193
1e-05,57.38930502477251,25.48780748439458
1e-05,138.2009998819674,25.52871069609319
1e-05,57.27365805415911,25.56967966239245
1e-05,138.315847272158,25.61058066074111
1e-05,57.15949970892302,25.65155134843008
1e-05,138.4292448902322,25.69245009996303
1e-05,57.04681929242247,25.73342255041644
1e-05,138.5412048278645,25.77431903215256
1e-05,56.93560637667588,25.81529327687167
1e-05,138.651738703659,25.85618747560875
1e-05,56.82585083897015,25.89716353642143
1e-05,138.7608576321434,25.93805544836869
1e-05,56.717542889897,25.97903333759677
1e-05,138.8685721938516,26.01992296826211
1e-05,56.61067309960299,26.06090268832486
1e-05,138.9748924071951,26.10179005288956
1e-05,56.5052324043138,26.1427715953505
1e-05,139.0798277041777,26.18365671969877
1e-05,56.40121211491305,26.22464006443988
1e-05,139.1833869072441,26.26552298593015
1e-05,56.29860390664771,26.30650809896906
1e-05,139.2855782072913,26.34738886860941
1e-05,56.19739979506062,26.38837569963653
1e-05,139.3864091459586,26.42925438464226
1e-05,56.09759210025754,26.47024286346641
1e-05,139.4858865967392,26.51111955080705
1e-05,55.99917339429044,26.55210958428142
1e-05,139.5840167492934,26.5929843838021
1e-05,55.90213644598316,26.63397585239727
1e-05,139.6808050944901,26.67484890032938
1e-05,55.80647416236729,26.71584165449531
1e-05,139.7762564110781,26.75671311691985
1e-05,55.71217953792143,26.79770697547792
1e-05,139.8703747551392,26.83857705016271
1e-05,55.61924562774334,26.87957179942896
1e-05,139.9631634495195,26.92044071672717
1e-05,55.52766554941081,26.96143611173466
1e-05,140.0546250762184,27.00230413307145
1e-05,55.43743253163575,27.04329990293627
1e-05,140.1447614705328,27.08416731570105
1e-05,55.34854000620385,27.12516316949404
1e-05,140.2335737192757,27.16603028093959
